1000 100000
105 304 39560475
911 45 871859652
987 746 259247946
995 891 931221885
853 968 400739457
957 35 292843120
855 463 222427743
827 831 154959627
578 575 766382201
971 297 145491303
681 920 768090621
651 754 528608247
994 635 589404004
971 938 468133306
939 449 393036484
717 120 733852213
991 576 796235167
483 809 384103560
643 762 536395670
17 60 227645874
271 712 786277018
882 181 693898241
409 825 434513559
886 921 164051360
484 757 340462426
644 720 742354176
586 533 241851815
930 867 978404679
899 874 511826249
751 922 841215348
197 653 339619048
227 995 152197553
709 40 92462048
135 842 646479417
765 462 848919186
133 918 328223369
893 869 116039779
457 111 557085596
330 855 819586967
814 873 305165441
626 614 99860583
617 34 100977676
562 79 68773761
596 453 293760242
446 492 386069405
298 609 294464456
781 331 374191233
935 533 661378496
345 667 291464914
522 520 994006199
664 962 470957009
195 414 847349335
492 680 352129472
484 465 179456749
932 894 30692473
676 501 976827517
547 919 405840934
901 330 135460802
241 355 977623024
426 659 878419694
113 422 114777304
908 708 833342305
512 841 549348343
455 346 712765796
827 907 475823811
947 984 740600080
599 807 84672617
960 702 506701578
843 727 522639226
584 441 152814995
447 458 809064763
117 487 41622717
290 353 413644729
974 862 626761315
21 383 46843081
550 941 69871892
783 958 122810340
453 146 569966948
944 924 311003119
179 562 86109005
332 208 331163861
860 822 355498815
690 628 956247978
485 18 549235505
693 139 124976505
109 958 438631941
355 461 236261424
144 538 801574679
936 736 621542818
697 980 838785787
928 181 413912636
872 147 816078860
262 708 104113109
315 414 578851015
879 986 214910451
705 921 920239736
124 327 466515884
631 183 886093527
537 510 224405266
941 810 381881929
687 311 568720814
822 970 940276944
809 852 913307448
279 517 223604775
713 282 13558348
20 892 869930864
646 742 176090758
168 273 301137877
766 511 166667975
468 344 212907438
382 459 26037482
810 807 722362978
533 681 814952938
701 602 620696457
530 794 743305261
664 743 230661047
989 685 71549262
889 745 718999097
830 674 48574699
877 903 596617459
330 570 166792257
211 782 854573361
545 815 298687096
521 427 127486368
727 173 564207914
816 465 397547333
676 786 948395980
303 210 667763369
684 804 941866431
942 934 41289492
312 3 652429334
941 831 299134653
690 745 517830810
921 585 186906349
895 869 556774152
752 127 356785216
415 96 255493837
139 757 199534551
347 492 770446502
417 599 55663635
9 826 288767194
590 610 208165759
674 627 181859476
930 982 132425132
930 722 665021588
485 717 211160926
237 909 153985988
172 212 805999481
721 735 491581110
490 553 620268995
732 693 931732732
278 138 655068525
754 915 689556687
267 706 451776700
635 130 726340420
508 966 192285714
929 955 950459980
275 538 642695251
969 429 879650202
394 878 40817483
894 372 425136738
575 656 466721955
439 653 505435503
722 752 171942573
535 631 870017010
644 223 366051943
969 764 470285160
923 966 926526209
633 357 818872746
947 887 554573875
146 457 240560907
500 917 950917439
209 907 809862030
559 336 730877487
898 783 884167675
943 737 463794479
828 985 636311120
501 655 354466975
898 890 9877023
526 509 737521734
886 587 569282236
727 19 201709912
765 839 280445825
852 908 475385124
639 346 218907296
994 727 684717728
806 611 853610934
528 941 11261207
320 882 409560952
159 22 799429745
837 217 873091899
395 533 751175134
938 485 237407982
932 530 66338782
983 927 21069736
800 701 898659313
880 985 995264865
974 858 779416645
868 833 276266567
603 451 133899069
864 204 18906887
553 152 233472209
334 908 668475434
10 731 978992773
341 779 795126187
618 382 9224771
290 689 43006671
730 77 86971930
713 945 421618178
698 625 736302975
663 645 465949468
508 206 889913399
394 749 578607188
888 441 855454720
850 995 439755896
901 760 904196919
139 504 602734255
748 483 238130368
909 927 349908795
79 749 991922493
676 626 189694029
580 431 991971977
667 216 640974180
680 275 363207612
695 787 258050023
684 870 490550659
811 866 27394098
389 612 158455445
980 919 199047306
364 925 196014800
309 243 298291596
222 262 468735122
415 209 742281184
964 887 174961746
835 717 44038885
765 104 75600103
77 58 478629432
737 13 823503464
452 817 597501373
312 565 324574894
942 866 306390363
93 988 158539475
101 204 728966662
352 573 490554669
397 424 605988666
501 33 632095413
646 542 528646969
203 84 645076530
853 976 651445885
333 867 391976506
96 770 150927512
635 54 911912897
758 436 837246043
978 977 640201116
772 204 697131499
988 910 578453186
378 337 456958285
252 993 632555819
666 437 927185120
743 529 215725232
507 331 374870941
30 790 639083472
361 411 931811540
680 872 736377898
858 295 530407981
892 903 642807255
550 419 827088750
955 553 538622902
871 665 943120226
653 940 167409829
944 415 918664336
836 593 203340252
418 86 354398604
150 640 214240999
855 361 538500879
869 785 769443697
455 565 796419498
963 598 949606588
631 906 595547877
875 747 823275243
381 458 660289130
414 360 891781270
284 878 956762082
555 533 200488526
210 677 43525910
257 896 515403196
162 902 829890504
931 721 183587870
750 270 309570452
909 607 928311018
455 975 663800237
236 545 210404945
640 964 925082944
350 559 885710167
105 391 202040435
386 670 49850591
442 539 496676358
561 953 778440836
478 493 874903369
519 654 571229052
838 704 780240250
924 928 570577346
328 118 900606088
501 987 472709719
877 688 899003880
424 255 950401497
116 886 740952571
671 616 537222940
91 423 882486858
390 114 593538112
746 713 20860297
551 500 208447805
799 500 551103360
466 995 963172191
131 901 993455215
465 757 937628789
652 55 346142703
868 650 187914618
758 673 79601215
955 297 913548478
308 770 632235479
182 961 390262022
788 711 199942657
918 485 941811302
985 881 611062734
702 622 677203184
691 396 966181676
858 925 123851072
873 971 687130115
908 153 125848488
877 565 885129120
103 694 44071630
464 721 784635016
36 163 721498915
53 159 653844729
799 946 441786723
918 613 475930581
608 495 761108934
203 688 642112321
926 718 478053397
851 989 71162763
985 578 50678671
72 785 613082615
547 928 629303430
488 812 90069554
911 193 801024961
816 212 975497173
865 860 567426235
12 742 839489439
874 266 356706062
261 173 359337810
875 922 749995346
198 644 137986863
629 354 472449057
868 969 222216684
748 434 279084573
502 202 354774873
406 461 207341415
881 876 395289561
378 472 19785418
404 598 838041707
213 228 924157010
531 550 971829647
969 789 95109164
589 532 675844128
197 978 582898224
580 126 971036434
925 825 992439132
203 810 498883935
965 959 710367632
632 480 419199960
223 780 686724573
390 43 293819184
705 406 198246978
982 860 979968103
939 921 205484916
406 604 595828046
90 110 176102440
907 411 240802383
605 443 175207337
326 353 91096239
996 624 126352716
591 313 575581265
592 528 256320176
856 108 570550921
911 362 296000757
658 553 594866791
769 964 623719108
464 787 39462012
859 336 874754413
326 332 77433008
802 723 222978396
890 967 761386447
904 945 386469846
676 438 550512308
769 907 228406301
963 680 804926647
837 811 263384224
389 203 593882119
342 630 749171375
850 325 919007380
976 643 503217468
882 468 634655594
539 905 363027097
500 167 395596741
183 217 8416727
10 977 464773060
121 427 480271007
419 59 680668296
907 217 51704353
973 946 668442695
677 936 613248950
483 674 757619868
226 101 213119967
648 676 290908626
21 592 212990779
122 347 115008041
196 620 749099294
866 664 189745383
175 605 6799153
847 741 823353321
453 76 28529256
980 530 213321236
761 913 17522287
133 925 264751161
939 862 758161449
939 832 793942177
595 820 392156812
925 922 86624174
148 763 550456192
574 85 617560265
342 599 496762183
711 572 309435658
451 657 197778859
486 590 449341901
981 522 406398505
679 735 540735147
955 308 422583145
805 654 475130358
991 962 549006048
393 876 337893568
789 417 563116648
423 839 69080615
914 754 630592993
500 820 83934856
312 475 603793018
307 525 397503837
997 808 870945771
362 656 198995665
434 902 170306214
606 583 923255311
964 31 721544150
895 500 946758100
386 590 67987422
463 740 944230777
385 538 678526873
282 906 991838979
996 635 232898899
473 645 932969790
755 310 414198217
872 959 244824301
851 253 304540213
930 69 213138140
765 370 488785502
258 889 617195386
532 623 636771439
816 702 262683114
365 295 444790699
60 304 908798875
73 686 587170578
945 0 510719460
430 819 934997564
454 753 8158061
238 521 280705297
527 682 832236252
646 507 439270410
362 931 870492723
355 340 834362435
173 533 274604600
434 498 859300571
753 649 661242110
718 619 47077356
888 907 43847107
966 380 596552809
986 688 780635708
250 656 675626774
936 869 859922402
940 726 335644522
222 310 318496455
973 686 324461958
777 960 700984851
501 629 790055882
493 602 540867378
436 814 884464615
570 355 285036797
764 957 53214283
774 189 711443135
570 522 82815299
755 124 717312257
893 414 936196172
141 789 897597681
539 204 496701526
917 853 980114938
718 877 367697871
621 183 313139976
621 937 775199954
832 937 987896712
594 908 910578587
701 817 374395239
397 7 841620263
394 163 684627287
97 104 777044734
504 943 665639744
687 724 430002577
412 26 496085010
960 936 407357239
743 926 95411997
262 580 200521507
708 974 740269812
560 988 799132006
982 204 777697455
468 215 381565861
97 131 626939797
731 828 198199465
662 619 472902062
724 905 992627347
597 47 431818616
665 445 91835858
584 242 361480978
434 676 612058421
56 352 160269324
548 903 30330849
754 238 194430083
326 705 488929756
732 925 413631552
798 338 138223328
914 902 646050859
38 25 143547046
726 413 708583676
887 9 749982562
109 136 807613717
532 149 980994551
432 437 736410062
563 641 281981017
771 972 933328971
71 16 804202937
581 7 294115492
88 752 515994840
373 196 128640650
869 804 284333704
807 623 697568847
419 63 77584932
999 604 592496756
101 801 487460226
561 936 943135234
475 944 815438706
296 899 448905189
250 860 531480259
698 736 594208864
711 165 129662269
532 733 816210405
702 977 540183687
387 850 403004978
703 720 827920034
95 416 774739154
634 436 9334285
184 436 696943804
750 626 38044854
31 70 230813595
537 403 932073288
860 606 394438714
708 518 806433966
789 598 918567026
696 457 607538484
578 334 829781734
777 445 221250975
838 748 155692996
675 457 170956098
604 960 610499242
775 482 865269469
992 825 507189995
759 200 91429623
762 802 353382297
661 718 783607974
601 290 299608303
853 705 495148310
979 762 430126398
933 815 255448326
471 950 680039898
489 899 728525565
675 586 686567884
288 467 97714586
853 142 862300326
53 320 459337013
821 915 252567155
144 67 819009752
943 584 743152391
400 907 45793767
962 247 348034274
844 415 542110345
821 778 398486925
914 699 815015451
995 182 698964888
262 518 482620025
34 179 418259452
615 475 249401624
420 217 970150989
346 650 66139598
259 892 803066822
68 763 821495646
74 549 558424016
640 875 815067007
788 139 116322374
715 266 3846329
427 869 426445459
783 979 11096679
962 678 458668606
279 585 813724680
810 389 679666180
422 111 525010179
468 588 789632186
927 399 280823573
230 588 5624343
795 68 857613078
483 884 53523483
663 601 309732958
285 241 120388994
221 463 411419575
864 603 382723283
260 453 924168988
834 998 477954427
777 199 150228482
930 611 301833450
791 801 865105962
942 174 346004777
579 710 4920148
874 814 356570618
932 866 898758086
315 623 73614341
860 845 740631207
455 844 242591154
9 376 362974694
790 24 493182350
547 141 974243292
377 956 456275390
489 567 196974081
497 532 596125366
383 49 664026928
348 279 485396972
