500 10000
17 348 96827952
151 6 155532896
444 321 724194587
206 203 481769447
401 457 625417808
250 490 902767551
498 239 440649687
497 457 779960865
477 201 471712215
433 480 927574475
312 65 360538051
436 467 127245444
31 289 971920177
468 392 821008436
466 12 977457887
283 265 608485312
487 476 181041724
123 327 895411663
314 308 403885412
442 297 221719150
375 249 231088595
12 270 806634902
448 313 348326669
396 348 558392848
95 204 467835093
140 292 165028667
376 247 343327408
412 323 77421322
423 360 730515215
215 382 878314104
471 26 139787137
229 333 832591507
331 120 400570977
149 112 317115663
293 375 665212301
432 428 811388873
424 387 796876406
256 368 648212666
222 55 375089699
75 476 290220487
331 201 225343444
482 383 66421379
375 376 576209397
276 114 565552911
293 473 600097302
294 434 509873305
384 23 494202742
425 471 664352452
489 214 713253598
490 106 202542895
386 109 317924189
178 451 50917829
394 329 232757163
486 481 978210849
320 350 951232589
98 29 626393054
126 459 754314786
154 21 933213445
444 229 84407210
475 376 832288138
343 477 531631838
470 477 731513523
139 104 142951433
58 64 51614677
93 494 374873256
426 471 452100864
51 479 247701071
483 477 726986357
6 306 167312193
417 325 672777152
421 424 453596831
478 415 296290588
259 283 586184674
117 288 811677576
22 299 589887609
85 142 462838126
198 291 120295266
460 444 355568972
155 200 803379027
456 443 247574494
434 384 157577340
487 107 77781833
243 480 162121476
429 455 342415826
197 227 496264073
349 238 691515248
411 487 541940744
131 228 752071718
428 69 418141224
5 451 856725151
128 264 574250267
223 177 158076361
34 13 183079288
46 240 558634492
356 264 381288145
473 446 62811677
37 196 709830763
0 135 333890005
314 457 402254732
473 494 436652346
471 495 922829385
20 99 373286822
360 395 654611035
330 250 181431750
331 454 903646181
256 407 567361189
447 254 937966990
424 460 993352707
475 230 25448281
480 340 224133369
435 276 54015191
46 261 150317082
392 138 284918012
485 127 555961344
359 375 420857370
324 255 733360895
466 497 158857987
474 369 157481307
386 114 920804610
92 439 728530008
354 468 936591167
435 432 462722080
14 303 1207723
437 390 948259698
339 53 445720515
353 293 982890868
420 421 226662522
12 323 279310769
365 256 975929307
159 101 550589508
211 171 895577714
402 323 855896148
201 39 812646418
352 351 519430825
38 385 458554454
483 122 985203340
381 236 470068595
107 348 799997662
210 273 473475231
292 220 228139197
92 209 53030667
335 44 61887694
306 448 468016758
383 477 577083931
464 418 140289715
298 483 972742705
82 134 331388410
444 109 79063712
84 243 857223057
171 454 187182735
441 448 658963254
234 458 101727577
488 266 612202724
474 389 831406113
441 121 65994581
432 462 320034753
393 312 153783510
363 392 738469695
13 6 215579612
497 489 503288091
163 114 518566680
400 490 753973109
307 388 820696953
436 47 419257578
390 321 633542061
313 494 243386903
68 245 318617660
409 437 679786384
179 188 376426387
227 97 515493938
428 438 789627665
262 476 897004976
359 187 915243111
35 351 344796989
150 43 894271606
99 303 993070601
23 62 903876799
313 70 175929445
411 465 188807729
40 489 259363360
159 27 172852220
487 472 192737843
50 343 490784826
495 438 904586290
341 411 43344499
146 254 269306022
62 261 447543595
360 150 378546085
425 403 963396377
199 451 628317044
426 453 743864321
276 332 103618297
463 283 159534461
498 290 945494812
137 227 579655054
393 332 303592094
242 484 367087711
409 154 220435920
385 499 827334157
1 342 728763924
270 282 891752138
416 449 866946959
298 179 89922396
274 31 635436630
197 170 753783773
440 408 745664066
458 347 803245959
381 86 33286406
251 492 44338454
463 491 394072537
115 198 381346522
438 482 28378431
289 253 792313669
299 276 382116296
300 183 348053685
349 332 665794507
258 173 682083755
450 271 710818783
269 435 308694102
202 449 248893831
414 24 961850142
165 283 406419913
440 341 677286739
87 422 635682887
286 372 617326065
355 279 149353798
371 475 300339740
220 328 650614134
226 280 363863344
420 435 524413245
456 491 623504101
462 346 306949011
205 446 346091715
304 273 883640936
479 376 832692583
450 198 278827401
332 444 711160477
359 406 945484821
266 116 563576859
87 238 632198260
323 373 639676258
334 99 899957806
448 401 876249484
247 408 675160914
347 414 140721135
211 78 281548693
470 419 669386637
39 60 959916355
86 434 786796141
266 349 961332637
300 396 283033453
478 308 815036999
123 166 43195470
83 379 546275819
466 282 591913285
397 233 412449243
224 316 839038289
485 232 632107086
468 215 859020642
250 436 974744108
58 491 183153629
249 372 938285382
314 123 398664183
161 380 634951250
96 81 612788342
64 493 461785470
124 85 133760483
87 201 521117247
494 481 997090105
174 127 294499248
238 16 746136579
460 473 29052322
303 209 304126262
118 328 834819392
460 3 905487125
348 114 803106191
6 98 106052402
380 277 355334411
57 168 225535017
337 398 933950356
390 473 633072376
394 477 420111117
477 497 479444084
303 331 606856353
350 219 891411764
204 337 821789892
477 312 717743709
353 437 174044049
292 349 302023428
277 260 493753202
29 432 701828827
456 363 564711801
250 115 991451679
322 401 691556187
425 430 67983106
421 412 451212644
42 325 812716867
434 110 206852626
143 451 949157149
41 73 485146147
228 410 530045661
33 423 591913054
481 266 691289881
465 404 471987426
456 408 781703133
416 490 389329263
305 15 961102898
370 346 113679220
268 405 446574029
218 242 605525342
60 325 907224625
416 112 938545359
340 486 988442845
91 292 521906391
329 427 479228823
490 142 681872437
150 158 997057774
468 320 268476140
490 329 876395094
442 89 103272580
145 44 312852511
79 85 599424142
158 365 701956415
135 184 686239266
274 448 858348831
412 381 2556781
341 118 995028116
361 470 781753372
444 486 56787701
470 440 211250297
25 300 892868124
472 411 282815830
250 376 909866682
147 272 294668088
19 483 635191236
481 435 777562689
337 411 897911611
460 416 494654834
309 474 869652674
458 491 235201433
221 382 589971026
448 363 674377896
307 28 886300787
445 481 840929661
424 458 332316028
245 333 340693786
148 183 654664029
356 439 593955659
137 264 864433664
105 344 969506234
137 19 741333286
77 299 97699097
251 296 892384046
333 439 585014656
457 422 828751484
418 427 898687250
343 444 681474188
190 458 57618646
23 43 955037817
41 282 288922628
77 33 637260178
189 475 754836555
248 106 169840198
293 496 826301504
482 374 566801456
231 338 117795163
432 477 913351723
279 346 691867928
489 174 687042892
322 329 709694499
340 454 192084736
325 166 597519442
281 269 984910655
259 245 795094921
417 424 568634998
410 445 464576867
481 453 248918340
322 424 86173219
488 384 462313118
115 169 728588749
402 498 849620081
305 120 729008534
479 498 332532350
418 494 278292868
371 476 722802665
376 274 588735845
314 473 780455401
279 220 893194089
499 348 353632368
347 330 247596770
82 454 85506240
198 366 693255953
375 344 159570282
450 379 711467487
4 29 174889269
346 140 720048335
207 109 44262802
405 395 237172506
155 311 853060129
29 231 80299831
259 382 526747326
269 35 744836035
374 396 536629504
485 419 61486017
67 195 803027813
340 428 103861502
183 367 827712396
475 486 536393566
363 327 449004740
364 487 127724551
332 251 557139332
285 377 578441368
397 314 301269986
116 167 842845173
120 458 487209209
240 201 500665085
322 283 693202447
472 401 994979828
158 339 208419753
294 470 809832733
377 135 944749936
460 420 247614859
341 485 825627411
201 234 791799487
332 263 47796603
472 175 33436725
484 22 179524009
242 238 167704863
383 412 46645345
400 429 657977381
189 157 402404467
88 238 3403470
469 477 323052403
234 251 264258523
69 275 92145026
397 468 371537179
434 266 457845785
236 376 413766916
366 235 717283301
321 202 850063602
33 244 884505515
377 306 700368720
299 222 700650207
246 461 367027563
142 215 923176010
231 225 618599421
173 373 689848569
241 273 89325029
81 465 620003133
472 72 200939145
308 291 873712463
404 330 64661180
203 396 73883680
334 434 771515120
401 441 962534010
401 39 503190138
170 173 254585990
289 360 578481801
86 111 214439358
223 288 851927589
36 25 507568054
72 365 965274864
475 328 948210689
150 146 857605309
232 27 751221062
193 238 539326099
349 427 853745798
378 483 291930398
499 205 415385152
337 185 520656862
449 292 186774895
336 462 590289048
462 488 810368255
447 471 899557256
295 335 575575859
293 344 126656566
269 424 426052090
123 68 24124540
413 426 651586205
248 260 331119274
24 324 211214910
293 450 652744052
198 385 624234067
284 361 540513705
7 61 352793939
481 448 16080906
197 335 891513850
371 477 887304561
25 38 3889335
495 496 318363797
425 439 362625202
385 492 710188362
220 274 878269755
473 376 526042239
427 497 43589359
139 466 14190134
384 176 73515482
455 70 203219074
490 209 616374353
496 465 934969261
495 193 828647176
440 398 352750256
304 237 24222551
193 121 344936221
432 499 906959397
136 322 33062526
58 175 471505981
328 146 973166982
386 354 431979151
285 356 734286575
206 393 957706445
380 55 882676890
348 382 988404400
446 487 114183431
395 146 387225793
433 339 567342538
238 94 143723950
428 492 999871487
204 201 112452832
153 275 921721750
27 131 657131176
468 456 121210037
440 485 429462557
445 438 473591052
116 264 483000006
141 354 214546395
178 175 961885537
410 362 574875566
470 468 178836815
483 489 48804739
364 312 604173907
92 122 100604032
97 274 569590760
193 361 826632684
34 155 474593826
150 227 15543146
186 162 854252051
339 70 595920928
485 27 25984273
368 433 300974701
367 38 455400105
369 417 103952450
345 195 590955208
230 98 507677667
275 489 330773015
482 230 477432605
462 451 918704505
367 419 776718917
483 494 209825816
27 247 692765912
455 465 99629108
473 462 603199381
203 298 528501947
420 416 470431736
261 97 387235426
458 464 470996815
225 373 723343606
191 382 121471336
253 324 600145283
292 428 48135455
299 21 251726410
279 74 870066493
486 166 374626659
407 363 959539321
288 486 90460382
208 36 13441888
463 443 313869823
420 401 765054469
423 307 623116131
379 383 203450250
441 341 807591891
432 429 25870340
101 175 924011097
419 495 333746140
393 148 776228397
65 251 212938199
328 174 285108576
351 190 702015163
384 253 387012383
465 427 997857658
239 370 143837343
25 272 937648243
7 42 981704737
483 338 309203258
468 231 245977985
239 173 509998008
458 59 950999970
247 266 4022463
370 449 438985232
498 482 106878568
311 364 74090949
454 239 302161399
23 37 268128234
261 359 229485884
417 237 737617880
179 245 708384485
212 373 488095906
393 425 899573741
379 445 298576127
407 81 136459491
409 227 726306820
351 344 707797876
470 290 963240874
245 74 219026292
365 402 899922646
398 235 881717223
323 391 655611313
177 196 877488470
233 358 389438953
16 316 981375939
78 48 845723871
201 40 946349832
417 353 157027918
74 172 243880673
315 343 641204268
366 404 428957992
220 216 776425890
349 437 892092136
48 315 291983093
253 257 986180036
46 159 725797570
494 380 952432596
409 360 394530018
161 432 622875364
459 481 334556008
179 252 976135633
481 495 20695998
262 159 809424910
462 202 699880628
367 359 507548179
274 300 375326044
435 436 454550733
280 352 278644712
406 451 674506464
232 360 388875789
269 28 311317275
69 393 907293899
303 220 549534056
264 46 512803222
496 228 401981535
388 86 732135266
388 480 394838830
263 7 42835142
268 410 548067344
216 264 158903794
250 92 339485431
24 126 256347802
295 293 278275229
447 308 982266473
1 2 823101165
195 361 967995873
126 99 697772780
132 121 546030987
357 424 438146041
445 236 327567363
494 231 139689148
383 499 106634031
274 357 57971421
387 228 962810405
442 481 749677968
488 255 464427132
394 390 957235248
317 133 562928526
429 326 705508807
396 395 566392238
454 180 524440252
405 267 881191700
462 114 425511282
